"","Region_A","Region_B","PAR_A","PAR_B","Distance","Risk_Flow"
"42","Bali_98","Jawa Timur_58",19.9647059366836,7.19518861983079,210.425728411786,0.682662838038431
"43","Bali_98","Jawa Barat_52",19.9647059366836,30.5548233943707,845.023930996851,0.721894424097898
"44","Bali_98","Jawa Barat_53",19.9647059366836,15.980311958749,745.610142607437,0.427894164525695
"45","Bali_98","Jawa Tengah_54",19.9647059366836,3.61253394244798,458.307356020324,0.157368580058453
"46","Bali_98","Jawa Barat_49",19.9647059366836,17.2175410788892,896.803146969323,0.383298325562802
"47","Bali_98","Jawa Tengah_50",19.9647059366836,20.8836634783501,539.013289235431,0.773517478237552
"48","Bali_98","Jawa Timur_55",19.9647059366836,5.62363511339736,295.514879011516,0.379927473397411
"49","Bali_98","Jawa Tengah_47",19.9647059366836,8.49887555755248,519.405480846481,0.326676474461683
"50","Bali_98","Banten_48",19.9647059366836,16.3680358253844,956.438606378194,0.341666490494725
"51","Bali_98","Jawa Tengah_46",19.9647059366836,19.3783667373679,513.272283510541,0.753758591441292
"52","Bali_98","Jawa Tengah_45",19.9647059366836,4.99063963860586,457.626717974508,0.21772472827138
"53","Bali_98","Jawa Barat_40",19.9647059366836,14.912033915119,870.112787009964,0.342156070428827
"54","Bali_98","Jawa Tengah_39",19.9647059366836,9.25241173321506,511.09137200467,0.361425939816241
"55","Bali_98","Jawa Tengah_42",19.9647059366836,13.7197190649964,531.799561910473,0.51506277230194
